Name;id;brewery_id;cat_id;style_id;Alcohol By Volume;International Bitterness Units;Standard Reference Method;Universal Product Code;filepath;Description;add_user;last_mod;Style;Category;Brewer;Address;City;State;Country;Coordinates;Website
Drake's Crude;4792;507;1;21;6.8000001907000005;0;0;0;;"In 1859 Col. Edwin L. Drake successfully drilled the first oil well in Northwest Pennsylvania. Because of the project known as ""Drake's Folly,"" Pennsylvania was actually responsible for almost half of the world's oil production until the 1901 oil boom in Texas. Erie Brewing Co. reflects on our regions oil history and oil rush by producing a crude oil Black, silky smooth, malt bonanza oatmeal stout.";0;2010-07-22T16:00:00-04:00;Oatmeal Stout;British Ale;Erie Brewing Company;1213 Veshecco Drive;Erie;Pennsylvania;United States;42.1112,-80.113;http://www.eriebrewingco.com
Imperial Stout;14;1099;3;42;7.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;American-Style Stout;North American Ale;Samuel Smith Old Brewery (Tadcaster);High Street;Tadcaster;North Yorkshire;United Kingdom;53.8834,-1.2625;
Harvest Ale;90;879;3;26;0.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;American-Style Pale Ale;North American Ale;Montana Brewing;113 North Broadway;Billings;Montana;United States;45.7822,-108.506;
Pickled Santa;525;671;-1;-1;6.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;;;Hop Back Brewery;Unit 21-24 Batten Road Industrial Estate;Salisbury;Wiltshire;United Kingdom;;
Faux Paddy Irish Ale;675;123;-1;-1;0.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;;;Big Time Brewing;4133 University Way NE;Seattle;Washington;United States;47.6576,-122.313;http://www.bigtimebrewery.com/
IPA;784;494;3;31;5.5;0;0;0;;;0;2010-07-22T16:00:00-04:00;American-Style India Pale Ale;North American Ale;Elliott Bay Brewery and Pub;4720 California Avenue SW;Seattle;Washington;United States;47.5604,-122.387;
Vashon Old Stock Ale;793;966;-1;-1;0.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;;;Pacific Rim Brewing;9832 14th Avenue SW;Seattle;Washington;United States;47.5143,-122.353;
Barock-Dunkel;912;745;-1;-1;4.6999998093;0;0;0;;;0;2010-07-22T16:00:00-04:00;;;Klosterbrauerei Weltenburg;Heitzerstrae 2;Regensburg;Bayern;Germany;49.0144,12.075;http://www.weltenburger.de/
Lucky U Denver Special Bitter;1145;236;-1;-1;0.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;;;Breckenridge Brewery;471 Kalamath Street;Denver;Colorado;United States;39.7236,-105.001;http://www.breckbrew.com/
Endless Summer Gold;1293;731;-1;-1;0.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;;;Karl Strauss Brewery Gardens - Sorrento Mesa;9675 Scranton Road;San Diego;California;United States;32.8969,-117.201;
Light;1729;421;8;95;0.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;American-Style Lager;North American Lager;Cugino Brewing Company;1501 East Wilson;Batavia;Illinois;United States;41.8539,-88.2776;
Scotch Ale;4104;227;1;15;7.0;0;0;0;;"Originally brewed exclusively for beer shows, this award-winning ale has always been a Brau Brothers favorite! This is not your typical Scotch Ale. Combined with traditional malt

sweetness is a distinct smoke flavor derived from authentic peat-smoked malt. This beer will change your opinion about Scottish ales due to its drinkability. Hop flavor and bitterness are minor, yet balance out this malty beer.


Brau Scotch Ale is copper to amber in color with an off-white head of tightly laced bubbles. Wide-bowled glassware will allow the sweet and smoky aroma to escape. This ale can be served from 34- 50 degrees Fahrenheit. Lower temps will make it easier to drink while higher temps will enhance both malt and hop flavor. Portion control is important as this beer.";0;2010-07-22T16:00:00-04:00;Scotch Ale;British Ale;Brauhaus Brew Hall;111 Main Street;Lucan;Minnesota;United States;44.4105,-95.4107;http://www.braubrothersbrewing.com/
Edgar I.P.A.;4119;319;3;31;8.0;0;0;0;;"As the story goes, I was redesigning our I.P.A. to be bigger and better but as it came together it started to take on a life of its own. After much deliberation and several pints of our new creation we decided to name him after the master of macabre, Edgar Allen Poe, as a tribute to his aptly named short story ""HOP FROG."" As Edgar fermented and spewed his almost abusive hop aroma throughout the pub, his legend and our thirst grew until finally one day, he was released into the world. We hope Edgar amuses you as much as he has us but stay on his good side because much like the story, this Hop Frog bites back!";0;2010-07-22T16:00:00-04:00;American-Style India Pale Ale;North American Ale;Bullfrog Brewery;231 W. Fourth Street;Williamsport;Pennsylvania;United States;41.2404,-77.0057;http://www.bullfrogbrewery.com
Odd Notion Spring 08;4156;812;2;22;4.5999999046;0;0;0;;;0;2010-07-22T16:00:00-04:00;Irish-Style Red Ale;Irish Ale;Magic Hat;5 Bartlett Bay Road;South Burlington;Vermont;United States;44.4284,-73.2131;http://www.magichat.net/
Oliver Irish Red;4504;1354;2;22;0.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;Irish-Style Red Ale;Irish Ale;Wharf Rat;206 W. Pratt St.;Baltimore;Maryland;United States;39.2866,-76.6182;http://www.thewharfrat.com
Heather Ale;4551;35;11;126;5.4000000954;0;0;0;;2003 Silver medal winner herb and spice catagory Great American Beer Fest, made without hops, 100% heather flowers giving it a flowery aroma, subtle sweetness, and crisp, clean finish.;0;2010-07-22T16:00:00-04:00;Herb and Spice Beer;Other Style;Amherst Brewing Company;24 North Pleasant Street;Amherst;Massachusetts;United States;42.3763,-72.5199;http://www.amherstbrewing.com/
Bube's Brown Ale;4642;314;3;38;0.0;0;0;0;;Another one of our first recipes, which we have improved with experience. This ale is pleasantly malty with nutty and toffee like undertones. East Kent Golding hops were used to compliment this English style ale.;0;2010-07-22T16:00:00-04:00;American-Style Brown Ale;North American Ale;Bube's Brewery;102 North Market Street;Mount Joy;Pennsylvania;United States;40.1119,-76.5031;http://www.bubesbrewery.com
Capital Prairie Gold;5350;338;5;72;0.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;Other Belgian-Style Ales;Belgian and French Ale;Capital Brewery;7734 Terrace Avenue;Middleton;Wisconsin;United States;43.0949,-89.5163;http://www.capital-brewery.com/
South County Munich Dunkel Lager;5379;1168;-1;-1;0.0;0;0;0;;Crisp and smooth. This beer is deep amber in color. Toasty, malty flavor. Full-bodied with a clean finish.;0;2010-07-22T16:00:00-04:00;;;South County Brewing Co.;104 Mill St.;Fawn Grove;Pennsylvania;United States;39.7323,-76.4496;http://www.southcountybrewing.com/
Creme Brulee Java Stout;5611;756;3;42;5.8000001907000005;0;0;0;;Black ale beer, made with real coffee. This java stout goes through a unique process, involving caramelizing brown sugar to give it an intense caramel & vanilla aroma.;0;2010-07-22T16:00:00-04:00;American-Style Stout;North American Ale;Kuhnhenn Brewing;5919 Chicago Road;Warren;Michigan;United States;42.5278,-83.0472;http://www.kbrewery.com/
Point Of Rocks Pale Ale;5643;1328;3;26;0.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;American-Style Pale Ale;North American Ale;Vintage 50 Restaurant and Brew Lounge;50 Catoctin Ct. NE #100;Leesburg;Virginia;United States;39.1126,-77.5537;http://www.vintage50.com/
Golden Delicious;5753;341;5;61;0.0;0;0;0;;Thereâ€™s nothing quite likes Momâ€™s apple pieâ€¦But I am willing to bet this beer is pretty darn close.  An American Tripel, dry-hoped with Amarillo hops and aged in Apple Brandy barrels from one of this countryâ€™s oldest distilleries.  The tropical aroma of the hops and the delicate apple aroma from the barrels are a perfect match.  Straight from the Captainâ€™s cellar to yours, we hope you enjoy.;0;2010-07-22T16:00:00-04:00;Belgian-Style Tripel;Belgian and French Ale;Captain Lawrence Brewing Company;99 Castleton Street;Pleasantville;New York;United States;41.126,-73.7896;http://www.captainlawrencebrewing.com/
Wigged Pig Wheat;3045;142;8;95;0.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;American-Style Lager;North American Lager;Blue Cat Brew Pub;113 18th Street;Rock Island;Illinois;United States;41.5118,-90.5746;
Redwood Amber;3285;686;3;33;0.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;American-Style Amber/Red Ale;North American Ale;Humboldt Brewing;856 10th Street;Arcata;California;United States;40.87,-124.087;http://www.humboldtbrews.com/
Capt'n Krunkles;3294;1243;-1;-1;0.0;0;0;0;;A black IPA.;0;2010-07-22T16:00:00-04:00;;;Terrapin Beer Company;196 Alps Road;Athens;Georgia;United States;33.9459,-83.4105;http://www.terrapinbeer.com/
Porter;3374;1131;2;25;0.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;Porter;Irish Ale;Sharktooth Brewing;;Kahului;Hawaii;United States;20.8947,-156.47;
Blackwood Mountain Stout;3443;1276;3;42;0.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;American-Style Stout;North American Ale;Top of the Hill Restaurant and Brewery;101 East Franklin Street;Chapel Hill;North Carolina;United States;35.9132,-79.0558;
Pilsner;3456;613;-1;-1;0.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;;;Greenshields Brewery and Pub;;Raleigh;North Carolina;United States;35.7721,-78.6386;
Saranac Winter Wassail;3463;512;11;141;5.8000001907000005;0;0;0;;At the heart of Saranac Winter Wassail is a classic English ale brewed with English Malt & Fuggles Hops. Look for hits of cinnamon, nutmeg, orange and allspice. Cheers to the holiday season!;0;2010-07-22T16:00:00-04:00;Winter Warmer;Other Style;F.X. Matt Brewing;811 Edward Street;Utica;New York;United States;43.1045,-75.2452;http://www.saranac.com
Little Point Pale;3670;760;3;26;0.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;American-Style Pale Ale;North American Ale;La Jolla Brewing;;La Jolla;California;United States;33.8575,-117.876;
Oktoberfest;2542;1104;7;84;0.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;German-Style Oktoberfest;German Lager;SandLot Brewery at Coors Field;2145 Blake Street;Denver;Colorado;United States;39.7557,-104.993;
St.Hermes Abbey Ale;2688;166;-1;-1;0.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;;;Brasserie Clarysse;Krekelput 16-18;Oudenaarde;Oost-Vlaanderen;Belgium;50.8431,3.6077;
Main Street Brown Ale;2857;632;3;38;0.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;American-Style Brown Ale;North American Ale;Harbor City Brewing;535 West Grand Avenue;Port Washington;Wisconsin;United States;43.3871,-87.8795;
Jamaica Brand Red Ale;2019;810;3;26;0.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;American-Style Pale Ale;North American Ale;Mad River Brewing;195 Taylor Way;Blue Lake;California;United States;40.879,-123.993;
Tripel;2094;941;-1;-1;0.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;;;Old Hat Brewery;114 North Main Street;Lawton;Michigan;United States;42.1682,-85.8497;
East Bay Brown;2112;1171;3;38;0.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;American-Style Brown Ale;North American Ale;Southend Brewery and Smokehouse - Charleston;161 East Bay Street;Charleston;South Carolina;United States;32.7785,-79.9273;
XP Pale Ale;2391;94;3;26;0.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;American-Style Pale Ale;North American Ale;Bear Republic Brewery;345 Healdsburg Avenue;Healdsburg;California;United States;38.6112,-122.871;http://www.bearrepublic.com/
Winter Warlock Oatmeal Stout;2468;257;3;42;0.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;American-Style Stout;North American Ale;Bristol Brewing;1647 South Tejon Street;Colorado Springs;Colorado;United States;38.8097,-104.826;
Mojave Red;1080;693;8;95;0.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;American-Style Lager;North American Lager;Indian Wells Brewing;2565 North Highway 14;Inyokern;California;United States;35.6675,-117.874;
Hope & King Scotch Ale;1174;869;1;15;6.0;0;0;0;;Hope and King is a full-body brew and is rich in malt complexity. Brewed with both English and American barley and many, many specialty malts this deeply colored ale has hints of roasted chocolate, caramel and raisins with very little hop presence. Our interpretation of the classic ale that originated in Glasgow, Scotland.;0;2010-07-22T16:00:00-04:00;Scotch Ale;British Ale;Minneapolis Town Hall Brewery;1430 Washington Avenue South;Minneapolis;Minnesota;United States;44.9732,-93.2479;http://www.townhallbrewery.com/
Three Threads Porter;1203;513;2;25;0.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;Porter;Irish Ale;Far West Ireland Brewing;;Redmond;Washington;United States;47.6701,-122.118;
Original;1688;1191;-1;-1;5.0999999046;0;0;0;;;0;2010-07-22T16:00:00-04:00;;;Staatliches HofbrÃ¤uhaus in MÃ¼nchen;HofbrÃ¤uallee 1;MÃ¼nchen;Bayern;Germany;;
Hefe Weiss;1731;392;8;95;0.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;American-Style Lager;North American Lager;Cold Spring Brewing;219 Red River Avenue North;Cold Spring;Minnesota;United States;45.4582,-94.4291;http://www.coldspringbrewery.com/
Saint Peter Pale Ale;1911;607;3;26;0.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;American-Style Pale Ale;North American Ale;Great Waters Brewing Company;426 St.Peter Street;Saint Paul;Minnesota;United States;44.9467,-93.097;
Bigfoot 1994;2220;1142;-1;-1;9.6000003815;0;0;0;;;0;2010-07-22T16:00:00-04:00;;;Sierra Nevada Brewing Co.;1075 East 20th Street;Chico;California;United States;39.7246,-121.816;http://www.sierranevada.com/
IPA;2281;725;3;31;0.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;American-Style India Pale Ale;North American Ale;JT Whitney's Brewpub and Eatery;674 South Whitney Way;Madison;Wisconsin;United States;43.0519,-89.4737;
Heavenly Hefe;2432;411;4;50;0.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;South German-Style Hefeweizen;German Ale;Craftsman Brewing;1260 Lincoln Avenue #100;Pasadena;California;United States;34.1696,-118.159;
Golden Ale;2740;552;3;26;0.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;American-Style Pale Ale;North American Ale;Fox River Brewing #1;1501 Arboretum Drive;Oshkosh;Wisconsin;United States;44.0342,-88.5608;
La Divine Tripel Amber;116;179;-1;-1;9.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;;;Brasserie de Silly;Rue Ville Basse 141;Silly;Hainaut;Belgium;50.6493,3.9242;
NÃ¸gne Ã˜ Imperial Stout;249;923;3;43;9.0;0;0;0;;We think the russian tsar would have liked his stout this way. A dark, rich ale in which a generous sweetness with roasted malt bitterness.  Serving temp.10Â°C/50Â°F. Great with vanilla ice cream or dark chocolate.;0;2010-07-22T16:00:00-04:00;American-Style Imperial Stout;North American Ale;NÃ¸gne Ã˜ - Det KompromisslÃ¸se Bryggeri A/S;Gamle Rygene Kraftstasjon;Grimstad;Lunde;Norway;;http://nogne-o.com/
Zone 7 Porter;299;1004;2;25;3.7999999523;0;0;0;;;0;2010-07-22T16:00:00-04:00;Porter;Irish Ale;Pleasanton Main Street Brewery;830 Main Street;Pleasanton;California;United States;37.6645,-121.873;
Rader Blonde;390;238;-1;-1;6.5;0;0;0;;;0;2010-07-22T16:00:00-04:00;;;Brennerei-Distillerie Radermacher;Spitalstrasse 50;Raeren;Lige;Belgium;50.6718,6.122;
Twisted Thistle India Pale Ale;421;98;3;26;6.0999999046;0;0;0;;;0;2010-07-22T16:00:00-04:00;American-Style Pale Ale;North American Ale;Belhaven Brewery;Spott Road;East Lothian;Scotland;United Kingdom;55.997,-2.5098;
Huusbier;540;1198;-1;-1;0.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;;;Steinfels Back & Brau;;Zrich;;Switzerland;47.369,8.538;
Weizen;590;230;4;50;0.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;South German-Style Hefeweizen;German Ale;Brauhaus Johann Albrecht - Konstanz;Konradigasse 2;Konstanz;Baden-Wrttemberg;Germany;47.6651,9.175;
Cypress Honey Lager;644;598;8;95;4.6999998093;0;0;0;;;0;2010-07-22T16:00:00-04:00;American-Style Lager;North American Lager;Granville Island Brewing Company;1441 Cartwright Street;Vancouver;British Columbia;Canada;49.2705,-123.136;
Spring Bock;750;504;7;90;0.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;Traditional German-Style Bock;German Lager;Engine House #9;611 North Pine;Tacoma;Washington;United States;47.256,-122.473;
Admiral ESB;794;966;-1;-1;0.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;;;Pacific Rim Brewing;9832 14th Avenue SW;Seattle;Washington;United States;47.5143,-122.353;
South Park Blonde;3978;2;3;37;5.0;0;0;0;;Light golden color. Sweet dry aroma with crisp, clear bitterness. Brewed with imported German hops.The perfect beer to have when you'd like to have more than one.;0;2010-07-22T16:00:00-04:00;Golden or Blonde Ale;North American Ale;21st Amendment Brewery Cafe;563 Second Street;San Francisco;California;United States;37.7825,-122.393;http://www.21st-amendment.com/
Santas Private Reserve;4192;1072;3;33;6.0;0;0;0;;"Rogues annual holiday offering, Santas Private Reserve, is a variation of the classic Saint Rogue Red, but with double the hops--including Chinook, and Centennial, and a mystery hop called Rudolph by head brewer John ""more hops"" Maier!This holiday elixir is brewed with two-row Harrington, Klages and Munich malts, along with Hugh Baird 30-37, Carastan 13-17, and Crystal 70-80 malts, plus free range coastal water and Johns proprietary top-fermenting Pacman yeast. Available in both 22-ounce bottles, 12oz Loose packs for Winter 2005, and 12oz six packs for 2006.";0;2010-07-22T16:00:00-04:00;American-Style Amber/Red Ale;North American Ale;Rogue Ales;2320 SE OSU Drive;Newport;Oregon;United States;44.6202,-124.052;http://www.rogue.com
Pale Ale;4237;968;3;26;0.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;American-Style Pale Ale;North American Ale;Palmetto Brewing;289 Huger Street;Charleston;South Carolina;United States;32.8017,-79.9455;
Michelob Ultra Amber;4386;44;8;95;5.0;0;0;0;;Michelob ULTRA Amber is an American-style amber lager that boasts a beautifully rich, dark-amber color with a full-bodied, malty taste that also is low in calories and carbohydrates.;0;2010-07-22T16:00:00-04:00;American-Style Lager;North American Lager;Anheuser-Busch;One Busch Place;Saint Louis;Missouri;United States;38.5983,-90.209;http://www.anheuser-busch.com/
